Programme code,Study Year,Academic Year,Course,Course Type
10012,1.0,2015-2016,1097,compulsory-elective
10012,1.0,2015-2016,1207,elective
10012,1.0,2015-2016,1206,elective
10012,1.0,2015-2016,1189,elective
10012,1.0,2015-2016,1161,elective
10012,1.0,2015-2016,1129,elective
10012,1.0,2015-2016,1090,elective
10012,1.0,2016-2017,1209,compulsory
10012,1.0,2016-2017,1050,compulsory
10012,1.0,2016-2017,1240,compulsory-elective
10012,1.0,2016-2017,1137,compulsory-elective
10012,1.0,2016-2017,1134,compulsory-elective
10012,1.0,2016-2017,1039,compulsory-elective
10012,1.0,2016-2017,1281,elective
10012,1.0,2016-2017,1265,elective
10012,1.0,2016-2017,1156,elective
10012,1.0,2016-2017,1060,elective
10012,1.0,2016-2017,1037,elective
10012,1.0,2017-2018,1292,compulsory
10012,1.0,2017-2018,1257,compulsory-elective
10012,1.0,2017-2018,1250,compulsory-elective
10012,1.0,2017-2018,1293,elective
10012,1.0,2017-2018,1247,elective
10012,1.0,2017-2018,1073,elective
10012,1.0,2017-2018,1019,elective
10012,1.0,2018-2019,1297,compulsory
10012,1.0,2018-2019,1078,compulsory
10012,1.0,2018-2019,1086,compulsory
10012,1.0,2018-2019,1003,compulsory
10012,1.0,2018-2019,1294,elective
10012,1.0,2018-2019,1215,elective
10012,1.0,2018-2019,1120,elective
10012,1.0,2018-2019,1042,elective
10012,1.0,2019-2020,1139,compulsory
10012,1.0,2019-2020,1270,compulsory-elective
10012,1.0,2019-2020,1198,compulsory-elective
10012,1.0,2019-2020,1164,compulsory-elective
10012,1.0,2019-2020,1273,elective
10012,1.0,2019-2020,1105,elective
10012,1.0,2019-2020,1070,elective
10012,1.0,2019-2020,1042,elective
10012,1.0,2019-2020,1031,elective
10012,1.0,2020-2021,1106,compulsory
10012,1.0,2020-2021,1160,compulsory-elective
10012,1.0,2020-2021,1091,compulsory-elective
10012,1.0,2020-2021,1062,compulsory-elective
10012,1.0,2020-2021,1265,elective
10012,1.0,2020-2021,1175,elective
10012,1.0,2020-2021,1142,elective
10012,1.0,2020-2021,1077,elective
10012,1.0,2020-2021,1012,elective
10012,1.0,2021-2022,1231,compulsory
10012,1.0,2021-2022,1026,compulsory
10012,1.0,2021-2022,1274,compulsory-elective
10012,1.0,2021-2022,1260,compulsory-elective
10012,1.0,2021-2022,1039,compulsory-elective
10012,1.0,2021-2022,1029,compulsory-elective
10012,1.0,2021-2022,1279,elective
10012,1.0,2021-2022,1155,elective
10012,1.0,2021-2022,1137,elective
10012,1.0,2021-2022,1089,elective
10012,1.0,2021-2022,1074,elective
10012,1.0,2021-2022,1010,elective
10012,1.0,2022-2023,1071,compulsory
10012,1.0,2022-2023,1076,compulsory-elective
10012,1.0,2022-2023,1044,compulsory-elective
10012,1.0,2022-2023,1009,compulsory-elective
10012,1.0,2022-2023,1270,elective
10012,1.0,2022-2023,1197,elective
10012,1.0,2022-2023,1155,elective
10012,1.0,2022-2023,1152,elective
10012,1.0,2022-2023,1078,elective
10012,1.0,2023-2024,1068,compulsory
10012,1.0,2023-2024,1012,compulsory
10012,1.0,2023-2024,1186,compulsory-elective
10012,1.0,2023-2024,1169,compulsory-elective
10012,1.0,2023-2024,1072,compulsory-elective
10012,1.0,2023-2024,1267,elective
10012,1.0,2023-2024,1197,elective
10012,1.0,2023-2024,1161,elective
10012,1.0,2023-2024,1065,elective
10012,1.0,2023-2024,1062,elective
10012,1.0,2023-2024,1006,elective
10012,2.0,2013-2014,1163,compulsory
10012,2.0,2013-2014,1292,compulsory-elective
10012,2.0,2013-2014,1227,compulsory-elective
10012,2.0,2013-2014,1197,compulsory-elective
10012,2.0,2013-2014,1299,elective
10012,2.0,2013-2014,1181,elective
10012,2.0,2013-2014,1170,elective
10012,2.0,2013-2014,1010,elective
10012,2.0,2014-2015,1248,compulsory
10012,2.0,2014-2015,1105,compulsory-elective
10012,2.0,2014-2015,1065,compulsory-elective
10012,2.0,2014-2015,1043,compulsory-elective
10012,2.0,2014-2015,1008,compulsory-elective
10012,2.0,2014-2015,1218,compulsory-elective
10012,2.0,2014-2015,1217,compulsory-elective
10012,2.0,2014-2015,1208,compulsory-elective
10012,2.0,2014-2015,1037,compulsory-elective
10012,2.0,2015-2016,1291,compulsory
10012,2.0,2015-2016,1208,compulsory
10012,2.0,2015-2016,1287,compulsory
10012,2.0,2015-2016,1066,compulsory
10012,2.0,2015-2016,1279,elective
10012,2.0,2015-2016,1153,elective
10012,2.0,2015-2016,1110,elective
10012,2.0,2015-2016,1108,elective
10012,2.0,2015-2016,1080,elective
10012,2.0,2015-2016,1054,elective
10012,2.0,2016-2017,1265,compulsory
10012,2.0,2016-2017,1222,compulsory
10012,2.0,2016-2017,1067,compulsory-elective
10012,2.0,2016-2017,1038,compulsory-elective
10012,2.0,2016-2017,1006,compulsory-elective
10012,2.0,2016-2017,1185,elective
10012,2.0,2016-2017,1173,elective
10012,2.0,2016-2017,1095,elective
10012,2.0,2016-2017,1083,elective
10012,2.0,2016-2017,1066,elective
10012,2.0,2016-2017,1025,elective
10012,2.0,2017-2018,1101,compulsory
10012,2.0,2017-2018,1239,compulsory-elective
10012,2.0,2017-2018,1102,compulsory-elective
10012,2.0,2017-2018,1100,compulsory-elective
10012,2.0,2017-2018,1238,elective
10012,2.0,2017-2018,1128,elective
10012,2.0,2017-2018,1125,elective
10012,2.0,2017-2018,1119,elective
10012,2.0,2018-2019,1142,compulsory
10012,2.0,2018-2019,1218,compulsory-elective
10012,2.0,2018-2019,1145,compulsory-elective
10012,2.0,2018-2019,1135,compulsory-elective
10012,2.0,2018-2019,1117,compulsory-elective
10012,2.0,2018-2019,1199,elective
10012,2.0,2018-2019,1172,elective
10012,2.0,2018-2019,1092,elective
10012,2.0,2018-2019,1090,elective
10012,2.0,2018-2019,1041,elective
10012,2.0,2018-2019,1028,elective
10012,2.0,2019-2020,1009,compulsory
10012,2.0,2019-2020,1285,compulsory-elective
10012,2.0,2019-2020,1004,compulsory-elective
10012,2.0,2019-2020,1186,elective
10012,2.0,2019-2020,1176,elective
10012,2.0,2019-2020,1141,elective
10012,2.0,2019-2020,1127,elective
10012,2.0,2019-2020,1105,elective
10012,2.0,2020-2021,1249,compulsory
10012,2.0,2020-2021,1013,compulsory
10012,2.0,2020-2021,1226,compulsory-elective
10012,2.0,2020-2021,1104,compulsory-elective
10012,2.0,2020-2021,1094,compulsory-elective
10012,2.0,2020-2021,1032,compulsory-elective
10012,2.0,2020-2021,1266,elective
10012,2.0,2020-2021,1245,elective
10012,2.0,2020-2021,1212,elective
10012,2.0,2020-2021,1201,elective
10012,2.0,2020-2021,1184,elective
10012,2.0,2020-2021,1121,elective
10012,2.0,2021-2022,1284,compulsory
10012,2.0,2021-2022,1173,compulsory-elective
10012,2.0,2021-2022,1162,compulsory-elective
10012,2.0,2021-2022,1111,compulsory-elective
10012,2.0,2021-2022,1107,compulsory-elective
10012,2.0,2021-2022,1183,compulsory-elective
10012,2.0,2021-2022,1168,compulsory-elective
10012,2.0,2021-2022,1120,compulsory-elective
10012,2.0,2021-2022,1075,compulsory-elective
10012,2.0,2022-2023,1035,compulsory
10012,2.0,2022-2023,1233,compulsory-elective
10012,2.0,2022-2023,1213,compulsory-elective
10012,2.0,2022-2023,1212,elective
10012,2.0,2022-2023,1109,elective
10012,2.0,2022-2023,1054,elective
10012,2.0,2022-2023,1012,elective
10012,2.0,2023-2024,1293,compulsory
10012,2.0,2023-2024,1269,compulsory-elective
10012,2.0,2023-2024,1206,compulsory-elective
10012,2.0,2023-2024,1005,compulsory-elective
10012,2.0,2023-2024,1229,elective
10012,2.0,2023-2024,1212,elective
10012,2.0,2023-2024,1141,elective
10012,2.0,2023-2024,1109,elective
10012,3.0,2013-2014,1248,compulsory
10012,3.0,2013-2014,1004,compulsory
10012,3.0,2013-2014,1275,compulsory-elective
10012,3.0,2013-2014,1236,compulsory-elective
10012,3.0,2013-2014,1158,compulsory-elective
10012,3.0,2013-2014,1297,elective
10012,3.0,2013-2014,1195,elective
10012,3.0,2013-2014,1192,elective
10012,3.0,2013-2014,1042,elective
10012,3.0,2013-2014,1009,elective
10012,3.0,2014-2015,1264,compulsory
10012,3.0,2014-2015,1118,compulsory
10012,3.0,2014-2015,1201,compulsory-elective
10012,3.0,2014-2015,1183,compulsory-elective
10012,3.0,2014-2015,1030,compulsory-elective
10012,3.0,2014-2015,1239,elective
10012,3.0,2014-2015,1160,elective
10012,3.0,2014-2015,1039,elective
10012,3.0,2014-2015,1005,elective
10012,3.0,2015-2016,1201,compulsory
10012,3.0,2015-2016,1061,compulsory
10012,3.0,2015-2016,1265,compulsory-elective
10012,3.0,2015-2016,1223,compulsory-elective
10012,3.0,2015-2016,1194,compulsory-elective
10012,3.0,2015-2016,1149,compulsory-elective
10012,3.0,2015-2016,1266,compulsory-elective
10012,3.0,2015-2016,1206,compulsory-elective
10012,3.0,2015-2016,1144,compulsory-elective
10012,3.0,2015-2016,1128,compulsory-elective
10012,3.0,2016-2017,1121,compulsory
10012,3.0,2016-2017,1230,compulsory-elective
10012,3.0,2016-2017,1111,compulsory-elective
10012,3.0,2016-2017,1095,compulsory-elective
10012,3.0,2016-2017,1284,elective
10012,3.0,2016-2017,1243,elective
10012,3.0,2016-2017,1225,elective
10012,3.0,2016-2017,1223,elective
10012,3.0,2016-2017,1221,elective
10012,3.0,2016-2017,1089,elective
10012,3.0,2017-2018,1233,compulsory
10012,3.0,2017-2018,1175,compulsory
10012,3.0,2017-2018,1229,compulsory
10012,3.0,2017-2018,1082,compulsory
10012,3.0,2017-2018,1275,elective
10012,3.0,2017-2018,1085,elective
10012,3.0,2017-2018,1083,elective
10012,3.0,2017-2018,1045,elective
10012,3.0,2018-2019,1063,compulsory
10012,3.0,2018-2019,1256,compulsory-elective
10012,3.0,2018-2019,1064,compulsory-elective
10012,3.0,2018-2019,1260,elective
10012,3.0,2018-2019,1248,elective
10012,3.0,2018-2019,1145,elective
10012,3.0,2018-2019,1072,elective
10012,3.0,2019-2020,1225,compulsory
10012,3.0,2019-2020,1078,compulsory
10012,3.0,2019-2020,1233,compulsory-elective
10012,3.0,2019-2020,1204,compulsory-elective
10012,3.0,2019-2020,1122,compulsory-elective
10012,3.0,2019-2020,1198,elective
10012,3.0,2019-2020,1187,elective
10012,3.0,2019-2020,1168,elective
10012,3.0,2019-2020,1091,elective
10012,3.0,2019-2020,1010,elective
10012,3.0,2020-2021,1248,compulsory
10012,3.0,2020-2021,1030,compulsory
10012,3.0,2020-2021,1238,compulsory
10012,3.0,2020-2021,1017,compulsory
10012,3.0,2020-2021,1282,elective
10012,3.0,2020-2021,1257,elective
10012,3.0,2020-2021,1231,elective
10012,3.0,2020-2021,1149,elective
10012,3.0,2020-2021,1107,elective
10012,3.0,2020-2021,1028,elective
10012,3.0,2021-2022,1057,compulsory
10012,3.0,2021-2022,1162,compulsory-elective
10012,3.0,2021-2022,1156,compulsory-elective
10012,3.0,2021-2022,1296,elective
10012,3.0,2021-2022,1250,elective
10012,3.0,2021-2022,1225,elective
10012,3.0,2021-2022,1168,elective
10012,3.0,2021-2022,1096,elective
10012,3.0,2021-2022,1070,elective
10012,3.0,2022-2023,1247,compulsory
10012,3.0,2022-2023,1041,compulsory
10012,3.0,2022-2023,1159,compulsory
10012,3.0,2022-2023,1128,compulsory
10012,3.0,2022-2023,1281,elective
10012,3.0,2022-2023,1205,elective
10012,3.0,2022-2023,1132,elective
10012,3.0,2022-2023,1113,elective
10012,3.0,2022-2023,1082,elective
10012,3.0,2022-2023,1068,elective
10012,3.0,2023-2024,1288,compulsory
10012,3.0,2023-2024,1207,compulsory
10012,3.0,2023-2024,1184,compulsory-elective
10012,3.0,2023-2024,1183,compulsory-elective
10012,3.0,2023-2024,1167,compulsory-elective
10012,3.0,2023-2024,1101,compulsory-elective
10012,3.0,2023-2024,1267,compulsory-elective
10012,3.0,2023-2024,1114,compulsory-elective
10012,3.0,2023-2024,1092,compulsory-elective
10012,3.0,2023-2024,1041,compulsory-elective
10013,1.0,2013-2014,1102,compulsory
10013,1.0,2013-2014,1075,compulsory
10013,1.0,2013-2014,1265,compulsory-elective
10013,1.0,2013-2014,1180,compulsory-elective
10013,1.0,2013-2014,1062,compulsory-elective
10013,1.0,2013-2014,1049,compulsory-elective
10013,1.0,2013-2014,1110,elective
10013,1.0,2013-2014,1086,elective
10013,1.0,2013-2014,1070,elective
10013,1.0,2013-2014,1068,elective
10013,1.0,2013-2014,1029,elective
10013,1.0,2014-2015,1232,compulsory
10013,1.0,2014-2015,1065,compulsory-elective
10013,1.0,2014-2015,1054,compulsory-elective
10013,1.0,2014-2015,1037,compulsory-elective
10013,1.0,2014-2015,1280,elective
10013,1.0,2014-2015,1201,elective
10013,1.0,2014-2015,1190,elective
10013,1.0,2014-2015,1095,elective
10013,1.0,2015-2016,1279,compulsory
10013,1.0,2015-2016,1245,compulsory
10013,1.0,2015-2016,1226,compulsory-elective
10013,1.0,2015-2016,1156,compulsory-elective
10013,1.0,2015-2016,1111,compulsory-elective
10013,1.0,2015-2016,1047,compulsory-elective
10013,1.0,2015-2016,1264,compulsory-elective
10013,1.0,2015-2016,1223,compulsory-elective
10013,1.0,2015-2016,1185,compulsory-elective
10013,1.0,2015-2016,1067,compulsory-elective
10013,1.0,2016-2017,1287,compulsory
10013,1.0,2016-2017,1109,compulsory
10013,1.0,2016-2017,1227,compulsory-elective
10013,1.0,2016-2017,1126,compulsory-elective
10013,1.0,2016-2017,1022,compulsory-elective
10013,1.0,2016-2017,1146,elective
10013,1.0,2016-2017,1098,elective
10013,1.0,2016-2017,1070,elective
10013,1.0,2016-2017,1065,elective
10013,1.0,2017-2018,1224,compulsory
10013,1.0,2017-2018,1278,compulsory-elective
10013,1.0,2017-2018,1168,compulsory-elective
10013,1.0,2017-2018,1139,compulsory-elective
10013,1.0,2017-2018,1128,compulsory-elective
10013,1.0,2017-2018,1255,compulsory-elective
10013,1.0,2017-2018,1183,compulsory-elective
10013,1.0,2017-2018,1022,compulsory-elective
10013,1.0,2017-2018,1012,compulsory-elective
10013,1.0,2018-2019,1157,compulsory
10013,1.0,2018-2019,1064,compulsory
10013,1.0,2018-2019,1184,compulsory
10013,1.0,2018-2019,1177,compulsory
10013,1.0,2018-2019,1206,elective
10013,1.0,2018-2019,1148,elective
10013,1.0,2018-2019,1086,elective
10013,1.0,2018-2019,1005,elective
10013,1.0,2019-2020,1178,compulsory
10013,1.0,2019-2020,1080,compulsory
10013,1.0,2019-2020,1240,compulsory
10013,1.0,2019-2020,1009,compulsory
10013,1.0,2019-2020,1234,elective
10013,1.0,2019-2020,1194,elective
10013,1.0,2019-2020,1126,elective
10013,1.0,2019-2020,1075,elective
10013,1.0,2020-2021,1250,compulsory
10013,1.0,2020-2021,1091,compulsory
10013,1.0,2020-2021,1086,compulsory
10013,1.0,2020-2021,1050,compulsory
10013,1.0,2020-2021,1263,elective
10013,1.0,2020-2021,1255,elective
10013,1.0,2020-2021,1240,elective
10013,1.0,2020-2021,1238,elective
10013,1.0,2020-2021,1228,elective
10013,1.0,2020-2021,1222,elective
10013,1.0,2021-2022,1189,compulsory
10013,1.0,2021-2022,1076,compulsory
10013,1.0,2021-2022,1205,compulsory-elective
10013,1.0,2021-2022,1149,compulsory-elective
10013,1.0,2021-2022,1069,compulsory-elective
10013,1.0,2021-2022,1289,elective
10013,1.0,2021-2022,1276,elective
10013,1.0,2021-2022,1258,elective
10013,1.0,2021-2022,1147,elective
10013,1.0,2021-2022,1082,elective
10013,1.0,2021-2022,1060,elective
10013,1.0,2022-2023,1105,compulsory
10013,1.0,2022-2023,1174,compulsory-elective
10013,1.0,2022-2023,1113,compulsory-elective
10013,1.0,2022-2023,1020,compulsory-elective
10013,1.0,2022-2023,1299,elective
10013,1.0,2022-2023,1243,elective
10013,1.0,2022-2023,1183,elective
10013,1.0,2022-2023,1178,elective
10013,1.0,2022-2023,1079,elective
10013,1.0,2022-2023,1042,elective
10013,1.0,2023-2024,1278,compulsory
10013,1.0,2023-2024,1131,compulsory
10013,1.0,2023-2024,1258,compulsory-elective
10013,1.0,2023-2024,1204,compulsory-elective
10013,1.0,2023-2024,1024,compulsory-elective
10013,1.0,2023-2024,1216,elective
10013,1.0,2023-2024,1148,elective
10013,1.0,2023-2024,1119,elective
10013,1.0,2023-2024,1091,elective
10013,1.0,2023-2024,1054,elective
10013,2.0,2013-2014,1205,compulsory
10013,2.0,2013-2014,1072,compulsory
10013,2.0,2013-2014,1270,compulsory-elective
10013,2.0,2013-2014,1137,compulsory-elective
10013,2.0,2013-2014,1124,compulsory-elective
10013,2.0,2013-2014,1107,compulsory-elective
10013,2.0,2013-2014,1199,elective
10013,2.0,2013-2014,1138,elective
10013,2.0,2013-2014,1076,elective
10013,2.0,2013-2014,1073,elective
10013,2.0,2013-2014,1057,elective
10013,2.0,2013-2014,1023,elective
10013,2.0,2014-2015,1093,compulsory
10013,2.0,2014-2015,1071,compulsory
10013,2.0,2014-2015,1174,compulsory
10013,2.0,2014-2015,1138,compulsory
10013,2.0,2014-2015,1199,elective
10013,2.0,2014-2015,1074,elective
10013,2.0,2014-2015,1066,elective
10013,2.0,2014-2015,1046,elective
10013,2.0,2014-2015,1024,elective
10013,2.0,2015-2016,1043,compulsory
10013,2.0,2015-2016,1017,compulsory
10013,2.0,2015-2016,1134,compulsory-elective
10013,2.0,2015-2016,1106,compulsory-elective
10013,2.0,2015-2016,1102,compulsory-elective
10013,2.0,2015-2016,1003,compulsory-elective
10013,2.0,2015-2016,1252,elective
10013,2.0,2015-2016,1217,elective
10013,2.0,2015-2016,1187,elective
10013,2.0,2015-2016,1136,elective
10013,2.0,2015-2016,1099,elective
10013,2.0,2015-2016,1081,elective
10013,2.0,2016-2017,1134,compulsory
10013,2.0,2016-2017,1130,compulsory
10013,2.0,2016-2017,1273,compulsory-elective
10013,2.0,2016-2017,1226,compulsory-elective
10013,2.0,2016-2017,1026,compulsory-elective
10013,2.0,2016-2017,1162,elective
10013,2.0,2016-2017,1094,elective
10013,2.0,2016-2017,1063,elective
10013,2.0,2016-2017,1054,elective
10013,2.0,2016-2017,1046,elective
10013,2.0,2016-2017,1020,elective
10013,2.0,2017-2018,1053,compulsory
10013,2.0,2017-2018,1216,compulsory-elective
10013,2.0,2017-2018,1203,compulsory-elective
10013,2.0,2017-2018,1200,compulsory-elective
10013,2.0,2017-2018,1072,compulsory-elective
10013,2.0,2017-2018,1290,compulsory-elective
10013,2.0,2017-2018,1276,compulsory-elective
10013,2.0,2017-2018,1191,compulsory-elective
10013,2.0,2017-2018,1095,compulsory-elective
10013,2.0,2018-2019,1109,compulsory
10013,2.0,2018-2019,1192,compulsory-elective
10013,2.0,2018-2019,1177,compulsory-elective
10013,2.0,2018-2019,1173,compulsory-elective
10013,2.0,2018-2019,1127,compulsory-elective
10013,2.0,2018-2019,1292,elective
10013,2.0,2018-2019,1206,elective
10013,2.0,2018-2019,1151,elective
10013,2.0,2018-2019,1123,elective
10013,2.0,2018-2019,1079,elective
10013,2.0,2018-2019,1041,elective
10013,2.0,2019-2020,1112,compulsory
10013,2.0,2019-2020,1264,compulsory-elective
10013,2.0,2019-2020,1190,compulsory-elective
10013,2.0,2019-2020,1176,compulsory-elective
10013,2.0,2019-2020,1044,compulsory-elective
10013,2.0,2019-2020,1296,compulsory-elective
10013,2.0,2019-2020,1250,compulsory-elective
10013,2.0,2019-2020,1157,compulsory-elective
10013,2.0,2019-2020,1070,compulsory-elective
10013,2.0,2020-2021,1286,compulsory
10013,2.0,2020-2021,1294,compulsory-elective
10013,2.0,2020-2021,1148,compulsory-elective
10013,2.0,2020-2021,1277,elective
10013,2.0,2020-2021,1259,elective
10013,2.0,2020-2021,1193,elective
10013,2.0,2020-2021,1173,elective
10013,2.0,2020-2021,1111,elective
10013,2.0,2020-2021,1103,elective
10013,2.0,2021-2022,1103,compulsory
10013,2.0,2021-2022,1067,compulsory
10013,2.0,2021-2022,1101,compulsory
10013,2.0,2021-2022,1047,compulsory
10013,2.0,2021-2022,1267,elective
10013,2.0,2021-2022,1083,elective
10013,2.0,2021-2022,1081,elective
10013,2.0,2021-2022,1076,elective
10013,2.0,2021-2022,1064,elective
10013,2.0,2021-2022,1023,elective
10013,2.0,2022-2023,1202,compulsory
10013,2.0,2022-2023,1172,compulsory
10013,2.0,2022-2023,1209,compulsory-elective
10013,2.0,2022-2023,1114,compulsory-elective
10013,2.0,2022-2023,1037,compulsory-elective
10013,2.0,2022-2023,1210,elective
